CUSTOMER_ID,no_accounts,amt_borrowed
96043130090,1,40000
6014910061,1,183200
9082310096,1,189310
28201720033,1,68683
60533310057,1,107600
64096711001,2,280000
92386920029,1,61584.36
63814520046,1,35990
78136620049,1,4127.5
85998921000,1,277214.04
97370820093,1,60000
4395720069,1,43968.15
11557230093,1,67166.79
13265530093,1,77500
13873120047,1,127565.97
33790020081,1,56150.91
39458720032,1,60950
73210720046,1,13690
2287020015,1,116151.56
2301220073,1,331737.63
9579620049,1,67000
13038720022,1,71222.9
23022820095,1,9300
19246720091,1,42990
38223320080,1,59908
26138120094,1,8438.53
27622720053,1,42270.9
65071620036,1,56430
91922030093,4,151429.97
93878710073,1,49824.1
6706710060,1,87466
6899720096,1,58678.4
18069921006,1,39950
26462620031,2,68600
34100220006,1,38920
49770820096,1,28000
56038710043,1,1897490
59146620081,1,98950
68329520045,1,22500
825720096,1,2240
24260031002,1,6131.57
26484920094,1,35400
42966510012,1,41300
57996920022,1,42000
5819820018,1,135000
7721031001,1,100000
18645010041,1,32231.21
55703910068,1,263922.45
57239310075,1,8041.22
91362320040,1,62500
86762410073,1,120000
98031910021,1,121985
3864710089,1,30395
7536020087,1,63045
9004720073,1,134117.43
33109611009,1,74857
66704720075,1,25699.94
76565530093,1,150140
71413720071,1,54074.73
92953720059,1,154000
89148511003,1,43358.29
95708720091,1,23031.36
7725530094,1,52450
8280820092,2,154230
16087510084,3,1519100
22261820098,1,60500
40472420050,1,50000
62023820064,1,28000
66977410080,1,10602.43
83347610090,1,18196.41
94056620081,1,8181.82
25989410052,1,204120.35
44943620074,3,232000.02
61681720060,1,94459
59315020010,1,35400
67463921005,1,90644.9
80646920028,1,135000
89923420058,1,129000
38103820021,1,44600
26285720022,1,25942.13
31388820014,1,119655.47
35580031005,1,43718
54142810029,1,62500
50107121000,1,23152.73
65487410016,1,66952.3
85976920023,1,20450
94986010095,1,50865
96340720070,1,28987
23776820016,2,45359.25
52040400097,1,18230
97548720031,1,275450
40350310013,1,67043.64
62911520086,1,55418.72
58976910075,2,477854.27
73257500024,1,14468.77
84944621008,1,40000
85232820097,2,152778.88
86494020027,1,23206.65
91198120062,1,132384.09
38763720050,1,26656
28884320054,1,46975
41131320099,1,100320
84120100015,2,70624.2
88359800097,1,42400
1213520071,1,89168.33
1655520028,1,38450.59
17539910084,1,103477
30726520029,1,32256.33
35723820096,1,9405
46859710009,2,318150
48781220040,1,57500
51319020089,1,28268.47
51696720064,1,5820
63010320073,1,56350
58078121007,1,62010.91
66186920025,1,53000
16080520079,1,57497.88
16236920096,1,52000
25886620030,1,51908.01
49559520039,1,71235
66319820010,1,51365
73539030091,1,58460
84493820015,1,31598
16773720057,1,100010.5
87590710022,1,68396.64
14910920022,1,46000
18200820017,1,35800
19287720098,2,96000
19656320031,1,56700
70301031007,1,22850
77228810072,1,328973.47
78970211001,2,259825
71365520015,1,62475.95
81962820015,1,29889.58
90296920026,1,57361.6
2532820092,1,64179
5858210095,1,83550.03
7253720075,1,8092.05
17998720095,1,257900
18029720090,1,23800
35549120069,1,42912.1
36333820060,1,6879
59665530096,1,214962
68266920024,1,41250
17536410025,1,16976
49376800089,2,167649.62
92572820064,1,31009
97873620034,1,60635.66
20808110091,1,26043.91
30101820099,1,13708.7
52861020083,1,14485.12
65776920098,1,32500
79147710036,1,77852.81
85539520072,1,6800
92487520075,1,53233.52
89738810046,1,126000
11131720036,2,108768.1
16510620011,1,87000
47913710056,1,71077
57503921001,1,63898
71059720027,1,32834
74305710013,1,71557.24
95154520046,1,71680
10012030097,1,38212.9
47671910046,1,175945
55983720073,1,35450
65234921002,1,53181.96
88443720057,1,78495
6457800099,1,20000.01
25594320087,1,16311
65474530094,1,55000
77929820011,1,47080
7560810062,1,82500
26341310096,1,10433
37283420038,1,46000
53100720055,1,31200
51132520083,1,34050
61433720053,1,100650
67959620046,1,67990
73574530091,1,50480
86352420041,1,32200
93036720099,1,13990
94899620047,1,24240.1
2290200076,1,180000
2765530096,1,54600
13951810095,1,53384.51
20763820064,1,48950
29086720031,1,35670
42471020097,1,40225
42677940008,1,454877.01
56595130092,1,53721.6
57492720078,1,79600
57682820061,1,29370
59188400044,1,53158.55
68563910041,1,347791.07
1076620083,2,102355
1636420064,2,119789.36
11077700041,1,66707.22
38210810080,1,63081.02
53082020062,1,116022.44
56976810067,1,31605.2
67133710096,1,281464.12
80797820016,1,11032.75
93691320083,1,54000
5602520081,1,55000
7817500028,1,44304.99
28246620087,1,50000
33133820097,1,34050
60995710055,1,93450
90705610097,1,327525
24697710091,1,68437.6
63452020051,1,28380
72626520043,1,71450
82148620056,1,25850
87660420099,2,136200
87832620012,1,49500
6578520018,1,99677.16
10556620087,1,2490.97
33677520068,1,22703.23
35368410091,1,56270.2
42669020084,1,80300
73755211006,3,105369
94456120019,1,32380
3378210097,1,848000
11760710025,1,195410.04
17783820099,1,19000
36620411008,1,109389.77
63553720057,1,64493.83
75545020059,1,20000
84733900090,1,75000
93225530091,1,21875
95210720043,1,29365
88950210027,1,58000
89287300097,1,17617.4
8059520074,1,92500
44593720074,1,3201.03
58978620047,1,39400
69322030099,1,42189
26110720047,1,62406
28642910043,1,221560
33266800057,2,143300
36931320031,1,29287.22
40118820019,7,2863024.05
41514911005,1,125820.86
41603720067,1,31640
75843820062,1,205144.5
72638720034,1,100000
39766620033,2,99257
54809820015,1,50445.63
62009110066,1,137446.54
56298520051,1,43352.75
75428520054,1,34122.01
96797320077,1,28715.79
10759820011,1,39776.15
63144720064,1,35000
66990900084,2,45274.66
22716520041,1,4024.02
19774520077,1,40000
22215910084,1,198500
35077330091,1,36411.7
43045620019,1,26678.26
51625120053,1,83080
79322720013,1,70695
83289620046,1,54049.1
84997720034,1,51159
87375320099,1,29000
89371820095,1,33000
96312910029,2,140418
3558720035,1,59490
4675900072,1,34394
18174810092,1,76130.69
19528920091,2,26550
38683910049,1,6658.8
37609010064,1,86768
75816620073,1,6566.6
91071220082,1,10473.09
94308811002,1,40000
22713320052,1,13125
24764700070,1,80927.99
30353110026,2,107569.42
40189620049,1,37400
60284520036,1,15793.89
65413820063,1,12578.62
73438720093,1,41969.5
82657720039,1,36996
84202920025,2,82135.01
90342120039,1,68000
44573220099,1,149450
54666920026,1,17496.7
48232030092,1,30000
73391030094,1,78600
90387420035,2,684362.82
38240820095,1,42697
29909620067,1,60000
30872720061,2,8301.3
61473720074,1,25000
66305530098,1,8819.26
74027920095,1,69500
95981910099,3,202449.37
15222120034,1,50348.12
12301720069,1,73117.8
51332320027,1,90450
79942530093,1,67680.58
98539820027,1,155705
96100810077,1,90000
693020070,1,32890
4917220070,4,232800
9762510059,1,31285
23038710026,1,40389.8
23093720075,2,124986.7
91443220025,1,65979.1
91478520052,1,6743.4
273720054,1,108173.77
40151820029,1,32650
53866620082,1,35155
64938410070,1,10000
90411710092,1,46750
93270410072,1,13186.58
94281820020,1,318582.72
2182620049,1,7676
12011110086,1,61280
35985911000,1,102165
51553920026,1,15022.47
88023810064,1,132900
89297520077,1,33000
99001031004,1,55440
9870031004,1,25000
38500720040,1,34917
32588810069,1,5571.06
41396620089,1,25200
51248820010,1,59000
57993820093,2,129500
58748910057,2,536148.46
65509820017,1,47883.14
71106530091,1,53420.4
72404720074,1,38869.16
82958720032,1,99946.4
8860610024,1,453461.98
84148410058,1,189315.5
31629820016,1,63000
67934810070,1,42835.93
75493510071,1,84289
74301020074,1,15889
84274021002,1,90750
84424920098,1,154100
17543720056,2,171900
18900720041,1,81950
19243720053,1,7981.26
38374820015,1,55000
24822820098,1,6074
34793710031,1,18000
42228820027,1,76906.07
89663720053,1,49500
19388410056,1,45640
30476621002,1,60000
51828510043,1,37470.95
92002290006,1,50500
23715510065,1,49910.3
32609821008,5,122950
58861820096,1,55000
69622720075,1,47220.5
67186520077,1,5879.86
90949920091,1,41800
10493720063,1,26341.63
10986620079,2,102294.19
45758200048,1,114500
45013020069,1,28000
50212820022,1,4951.67
51068010096,1,52214
61271720068,1,22155.01
23214810019,1,121711.62
29892510047,1,77597
50269020085,1,4383.6
56113520072,1,39660.28
78319430096,1,147350
5951620021,3,158140.54
7020420012,7,3226730.88
11960010090,1,74890.96
12677120088,1,48347.01
16441921004,1,64339.35
42644120054,1,450000
58742820093,1,38355
58746620080,1,41600
93009520075,1,7347.03
93758720031,1,59450
4049230091,2,231414.5
8037020060,1,25405.83
54448920095,1,1893.18
56996920028,1,15500
59303520093,1,130000.01
65286620084,1,143698.5
72467421004,1,32000
72953900078,1,75500
73201820096,1,100000
34858720012,1,36960
46909520087,1,50050
53412820098,1,100000
68520520086,1,37450
70421110076,1,50000
94229420038,1,62518
94476620088,1,95778.43
96831210016,1,138000
326620074,1,74498.21
9781221009,3,609796.99
16259820012,1,45000
18859710043,2,263444.85
19575120070,1,37250
19994880007,2,129999.99
79244320080,1,32504.03
45779620041,1,25085
40287720094,1,70547.94
60870031008,1,16450
63359620044,1,14926
55442620037,1,50552
68281320051,1,355356
27228720039,1,28666.66
46991820096,1,84000
42134921003,1,74283.45
48139820022,1,9695.3
55912520074,1,149000
57732810030,1,13497
66056620083,1,12945
71319120053,1,60497.88
71372910011,1,75000
98188820024,1,36000
15329820022,1,260480
11379110055,1,26700
21173720076,1,99990
21850031009,1,341712.22
22655910096,1,40975
38461620011,1,50041
41180031007,1,57950
58322110095,1,92103.15
71979620045,1,26960
7783720056,1,100450
20787200097,1,115561
38246620086,1,117535
29940910089,1,73000
34936920029,1,8987.81
92709820015,1,45544.5
93254520036,1,5136.49
19938620040,1,34779
35598100099,1,146403.59
58776620030,1,115650
88774660001,1,68000
15665530091,1,38508.89
27883720051,1,72425.62
36046620082,1,27300
39689310073,1,10135.69
53726320045,1,430591.98
54678521006,1,150000
90690720065,1,56134.07
91986810048,1,18597.62
49399811004,1,54000
50806500085,1,49006.58
51120820097,2,35000
55459220072,1,178624
69015810087,1,68000
82161010068,2,658023.18
1595530098,1,54425
5463820067,1,68092.2
35132820019,2,107840
64783800081,1,23584
65472720054,1,21000
3456420015,1,89924.36
7027300099,1,63950
37288710042,1,10240
46984820098,1,82500
54043300066,1,129745.45
82206410023,1,7376.35
93506560000,1,8590
31572520070,1,61196.97
34031820090,1,33266.02
36437821009,1,31350
37644620036,1,26570.5
46111820099,1,36950
68944420003,1,22740
78679620061,1,27050
71404620052,2,118400
71528720039,1,34000
20913820060,1,123347
21018700008,2,133236.2
54971010096,1,195874.8
51300110033,1,58300
58024820021,1,71945
73193220022,1,37050
74143720058,1,41100
9726610095,1,31481.88
12321310016,1,75989.5
46666620082,1,20000
47828120027,1,35000
51806720090,1,65991
62158810082,1,42000
57460620056,1,100000
69410321005,1,52016.27
6801210048,1,66700.43
6853820067,1,10000
22637620036,1,13934.2
47467320057,1,35750
47602620088,1,36660.8
44158720037,1,24190
48129760003,1,75478.47
55569420024,4,183661
81171611006,1,63273.41
81490620057,1,48000
95721720037,1,42600
14604320037,2,140417.44
38039820018,1,46002
41445920097,1,102455.5
48251910079,1,30000
49076620086,1,55000
60750720060,1,20325
69983120083,1,8566.71
65819710016,1,152027.4
75628820027,1,120402.61
95475120086,1,34300
95518010056,1,158390
21553820095,1,64824
26852220017,2,55300
47583720058,1,31769.31
79589720012,1,37000
18673900084,1,29500
43916520065,3,264744.45
65603600002,1,120671.1
76856220079,1,62000
73085530090,1,52950
11358810036,1,48500.01
18094110037,1,7397.12
27242320058,1,300000
77977320046,1,33390
78111621002,1,48521.03
72794820010,1,150000
83635520030,1,38741
84942060008,1,40000
90560110023,1,34836.46
813720056,1,40000
38412620058,1,65000.01
29137520022,1,36898
32843320084,1,117260
49358020070,1,70494.67
86873900083,1,47900
14622030092,1,39600
16512220038,1,80422.69
24540920023,1,34890
53839820011,1,38400
62166620086,1,10496
62847420047,1,11077.23
85383820094,1,59250
5695900074,1,15000
21732820090,1,17930
48696720032,1,63000
55733710032,1,41000
64035620077,1,34190
78412610059,1,132623.25
72093530096,1,63000
81969420030,1,40000
88228020090,2,142600
8583720056,1,85500
23998820011,1,50000
41667520056,1,132850
52339020080,1,7904.6
61279220084,1,7720.81
62473420084,1,66790
57851820098,2,26192.5
67483410042,1,57000
77469910058,1,87777
89431410064,1,482523.52
84019820018,1,74450
99512820064,1,92500
8859520056,1,132209
23110220081,1,70000
23297330095,1,81450
46865530098,1,60533
41049520032,1,82500
52784900094,1,72268.29
54776310018,1,54850.62
67609500079,1,14352.15
78793800007,1,90916
16042820097,1,26880.5
26257520058,4,78341.36
45151720063,1,79396
49587121000,1,46168.2
52547710078,1,18791.64
59416811006,1,62850
59819520051,1,201500
72472320013,1,129030
97829820012,1,28000
42329410094,1,49747
44068620040,1,102624.5
50496420062,1,12708.82
51835610093,1,43750
78921031004,1,81092.63
74931020044,1,299086.79
3917420019,1,95850
7550710068,1,100940.21
21737510040,2,152280
26089121006,1,16000
48769620041,1,67991
55032411005,1,266800
69650711002,3,148247
84461320059,2,596323.49
84666920023,1,73400
26426510038,1,78113.7
40734921008,1,10454
54632030092,1,50256.8
48151600030,1,64943.2
64035620034,1,25475
95876120060,1,85050.5
6723820069,1,2407.44
34610410088,1,5585
41634130094,1,42490
53548020049,1,62990
49204720074,1,47338.9
52529610049,1,8540
65173910034,1,28379.75
78830310040,1,401371.87
99997720036,1,142576
4538720032,1,55780
13254530098,1,150000
25143120019,2,1655005.32
27055310049,1,144999
35299620043,1,61250.05
63749710002,1,38729.75
84375620047,1,178187
80373020090,1,16959
80398550004,1,415085
90086620084,1,36610
90943820065,1,35100
10200720044,1,11000
13945721002,1,52000.01
14494530091,1,45000
19921420018,1,9441
24132320010,1,78800
34497720067,2,297183.08
81040510045,1,68250
91559820014,1,74000
46246120073,1,55100
47736620083,1,84000
51729620044,1,6637.74
59961820020,1,24990
69018810082,1,50500
85200810097,1,27192.85
15701020049,3,103659.9
7674720014,1,26200
14410720059,1,62647.33
33781110085,2,1317718.85
40655210064,1,68292.09
52875100041,22,9062340
52424820015,1,67150
72980810086,2,68568.77
81342460004,1,13522.5
86996920025,1,7833.76
21046620080,1,122044
68956920021,1,90000
1555220001,3,155880.09
3639321001,1,146530
12806620071,1,21012.12
23046920023,1,81399.99
18452420079,2,42195.55
23769620040,1,47727.24
35551700003,1,42081.16
43620511004,1,53500
57762520093,2,150000
65882900082,1,49366.85
71435100092,1,495858.3
85542510094,1,61654.36
2708720096,2,177450
7872620049,1,49915
16311130095,1,73265
21338620066,1,29700
38587720034,1,41000
28765220077,1,63577.03
37404720070,1,45900
74884121001,2,87551.3
92107720017,1,80594.53
95174620044,2,45717.01
25449610096,1,43200
36556800091,1,83135.58
72463720058,1,150000
84775220034,1,70450
85571320070,1,28770.01
97800420031,1,107800
3036620088,1,200085.6
4889620041,1,12233.35
5476920024,1,150000
18543720050,1,29000
55220820092,1,60000
58613220067,1,7213
72864720016,1,15600
90709720023,1,32895
11082120017,1,34245
14554520072,1,75450
26773021001,1,38495
29820110052,1,1270249.9
37660620060,1,73249.99
47525921003,1,4294.95
49726120041,1,18000
61981620037,1,70000
46796220052,1,400000
47073720058,1,60000
40431700099,1,129400
42993720074,1,129749.33
52700820098,1,34496
60560720019,1,61326.23
72386620087,1,7947.02
82396020092,1,78600
92585500094,1,68812.32
5296010074,1,30000
22912720016,1,100000
27687120091,1,5140.06
43474020011,2,205500
48446821009,1,41920
73928710015,1,123950.9
89891030097,1,57499
12509820018,2,80000
38428720037,1,31889
40144810033,4,5480061.4
43783720054,1,13636.36
48806520083,1,63363.49
63284400054,4,274700
65959210013,1,297536
98478410058,2,30667.32
34429410075,1,192350
41665320034,1,60600
60557620033,1,44982.32
56659520031,1,108201.32
81508910061,1,36770.99
81953720055,1,65000
97365210063,1,55000
4508720031,1,57489
38001820098,1,10730.33
42317620051,1,39786.46
67884530096,1,64115
85474710018,1,62749.69
11652820091,1,41140
17464320089,1,118450
26463720077,1,33583
50714910052,2,155000
86255720093,1,16498
16129430091,3,176342.56
28486711009,1,42500
32741620051,1,90000
46304820095,1,14513.77
40737720025,1,66418
44846900058,1,9776.24
83556620084,1,14941
6139610097,1,73168
45166620030,1,5764.28
53990320001,1,9493.66
72131910058,1,20450
72715530091,1,43290
98916920091,1,50656.1
18384620051,1,77450
21583720079,1,52000
33988411002,1,48040
45332820098,1,84900
80698710022,1,180400
88362620046,1,69990
99940721003,2,200905.99
96792810085,1,106000
3218310048,1,115000
27702030095,1,28440
32196910044,1,219240
37653820064,1,120000
40802320045,1,75300
76246720092,1,32300
90656521003,1,56173.03
4574910028,1,48881.6
13556610042,1,27030
51792530092,2,6914.88
65478520053,1,115665.25
73415910062,1,81990
75104621000,1,39000
83738720035,1,40150
34420820094,1,44600
42321310099,1,72186
63853820068,1,8466.82
82765320059,1,45747
93069320040,1,38333.05
49920094,1,84000
2873200086,1,7062
15544300062,1,60888
9810031002,1,65730
29393810037,1,194095
84055420011,1,54552.9
23500820015,2,103213
32673910099,1,60713.56
40966620087,1,35450
51570031001,1,56990
76581820090,1,5058
72081800087,1,54689.99
82123510029,1,110700
27180031006,1,78767.51
31490420017,1,49132.32
69248110030,20,3550383.65
73459820018,1,15350.32
92331820098,1,55000
97101821004,1,5052.3
34404710039,1,20440
42786310048,1,63246.63
14109820018,1,43019.8
73163620025,1,211257.9
98492820096,1,8000
13996220080,1,51868.19
33053720010,1,79296.13
40003020038,1,26000
41639820027,1,69677.9
59159121003,1,5134.5
74127510042,1,49332
97101620034,1,23730
5768720032,1,9570
7365210029,1,26700
23269520051,1,78700
53043510050,5,500000
64210221007,1,103450
84751820094,1,8831.46
86700031000,1,75953.81
89068020028,1,67289.78
95836520027,1,5598.84
22696421002,1,53503
19686820010,1,69285.1
22106530090,1,64492.13
54701031006,1,38000
58944710060,1,112888
70501031001,1,67000
85290031002,1,5770.08
15384220089,1,52370
45134310089,1,5179.23
53083720079,1,48774.4
49360720033,1,50000
74420900031,1,70000
84006410044,1,31064.3
1174710031,1,54000
14114720011,1,63135.5
20014720074,1,59351.5
24940321003,1,68487.3
31318720034,1,25850
40790620023,1,25200
44890710091,1,88496.65
64322530090,1,71195.57
74580410015,1,260000
83420031002,1,15003
80125821008,5,99789.11
2788820010,1,9942.24
32885210035,1,31680
46913720073,1,58450.01
56672520079,1,24010.05
78399220039,1,50000
96144010055,1,50000
21134420062,1,24990
21799090002,1,62843.97
59167020077,1,95552
68368720031,1,44581.9
93789910014,1,33500
94855620088,1,75775
86719720092,1,242161.2
87813420031,1,65450
99521031008,1,15838.51
11150520080,6,164323.62
17120120075,1,90000
48800430095,2,94107.76
52041300098,1,37150
49192421009,2,148634
62525620089,1,53675
76468320043,1,8407.11
93334921008,1,11037.03
5909820011,1,53707.99
18831820099,1,40450
21871020093,1,119989
32661820061,1,97700
35928620063,1,55000
36407520045,1,5671.71
42510720046,1,40000
61459921005,1,126093.99
75077520019,1,62755
86364620075,2,90139.23
86672120048,2,193244.55
11101031002,1,32000
18202000012,2,151671.55
43349720094,1,22450
43391620038,1,90000
14569810056,1,87230
32511720065,1,8750
43681030095,1,16960.97
44431520061,1,16500
61462510055,1,24500
13582620017,1,165000
16173720053,1,8696.18
22369910052,2,400907.53
26206511004,1,150000
33516910030,2,149248.46
44951720032,1,25277.88
71149520010,1,115256.23
90983420031,1,36380
91118720034,1,52000
89056620085,1,66950
23560500048,1,36310
45374530099,1,54040
19763820066,1,23432
23996920027,1,74000
33334020037,1,50128.44
52257410085,1,475117.08
74794530098,1,61470
81941910089,1,57051.78
95321031005,1,27500
97778720096,1,45716.6
15754410083,1,15000
46047420065,1,81100
46239620096,1,65945
43539820010,1,29599
52463820069,1,39270
61808720034,1,36500
81076720095,1,35000
6734810042,1,128986.52
15720810038,1,55794.01
39343720059,1,66432.67
47426720062,1,61500
47832030091,1,45450
48597520086,1,26950
48889420060,1,14330.34
51416821005,1,46245
56240020046,1,22523.68
70143720025,1,49700
76552910089,2,116695
3805121006,3,1336208.82
4367510099,1,166650
26758720090,1,67500
46971820099,1,40495
53366320091,1,125380
53473820016,2,269889.3
57364530093,1,150000
59392120074,1,45440
81195620089,1,56959
15393910030,2,196000
14556920029,1,38026
20858720031,1,67645.01
37346710068,1,26100
82702020032,1,54123.19
85081310048,1,44000
30854220055,1,34500
32844220093,1,38720.86
35703410030,1,7916.28
46772020021,2,61700
41093720074,1,24676.81
65696220083,1,97878.01
71028010030,1,188114.46
72221520037,1,50000
73793130098,1,161566.69
8396800069,1,68183.67
24110720048,1,72030
63790320022,1,51590
58802310010,1,40000
98359520043,1,623128
96332820063,1,55391.49
626720093,1,72960.09
4050920022,1,140000
30660031002,1,18490
35073720076,1,18085
42658710039,1,54000
66384400063,1,62629.66
76185230099,1,35440
70927520072,1,18146.28
73842820096,1,58948.43
84169710068,1,13026
1915320058,1,74853.63
45740000048,1,105000
70630020093,1,61000
78068420028,1,35225
97494530098,1,65450
15876420079,1,40000
27069721009,1,62000
27228200041,1,74715
30747921008,1,5940.17
33443820068,1,7017.96
54061300019,1,65000
90990120053,1,80450
50683820061,1,1690951.85
82370810010,2,124900
94495710038,1,49950
99466620087,1,49500
15761900080,1,57763.25
12677940000,1,2578335.26
20826720096,1,65159.2
34368720095,1,55000
52545620052,1,46389.4
93457220092,1,50000
98629121000,2,153600
13448720033,1,7842.05
31558620040,1,33395
31902820093,1,55540
32164000011,1,34859
50463720050,1,5903.91
51910820091,1,51450
61712030098,1,28840
81435821008,1,81414.86
15894720067,1,40249
77380310064,1,23990
72056420074,1,146000
85053720058,1,6041.64
17608920092,1,53433.51
29667920090,1,24950
33738910001,1,20000
52589720098,1,105850
62370320064,1,20435
58491010052,1,113355
93114310088,1,30000
23828620076,1,56245.4
24992320029,1,76761.46
27553720075,1,76500
41927020059,1,105000
51479420057,1,16397.18
66086620084,1,47516
96349420066,1,41579.64
9615530092,1,52690
9758720096,1,3177.2
31349100081,1,108140.29
36372910034,1,110000
36591610074,1,70000
61725720063,1,62450
55070810066,1,123986
56073820061,1,82673.2
65448520044,1,54231
82722110051,1,46344.65
82044420068,1,34000
30614030092,1,8866.1
33119820015,1,72000
20354620088,1,7447.52
45211060002,1,22145.46
53723510089,1,113868.06
54835120063,1,250000
71386620066,1,42350
91683520086,1,40600
88506220085,1,16950
8149820011,1,64000
15103820097,1,22155.01
29448720013,1,151690
34682710098,1,53380
45610410081,1,64063
40966720010,1,40700
99603720050,1,16885
67070031001,1,90978.99
76622711000,1,50765
84889410055,1,50000
80115420032,1,31270
93468420022,1,57670
94354530092,1,7788.41
1942510017,1,19088.96
8317400033,1,34339.43
82899620049,1,9510.45
91253420077,1,109138.37
4688820012,1,80000
9565910002,1,145350
30943910066,1,293000
42125220088,1,60869
82499910055,1,28789
84647620025,1,33490
89253520032,1,185400.01
26531810083,1,27940
30866920024,1,150000
70606520020,1,69704.25
84074530099,1,17247.5
95169310084,1,90270.23
94083011003,1,38250
19340220093,3,170128.13
32156620026,1,106999.99
90005821002,1,62425
88480220019,1,68800
98746910092,1,30184
13013020011,1,68280
47190410067,1,60000
59262720071,2,105345.66
70652530094,1,62000
2053720051,1,67533
5290600030,1,26250
16295410096,1,80500
27029010077,1,124570.55
31531121006,1,21746.8
32450910032,1,276990
61239220071,1,32147.6
67807800080,1,64090.79
83912320097,1,74394.67
93876620082,1,31370.9
13818720031,1,71000
20710720043,1,55000
31693200030,1,62138.59
53992720076,1,180222.6
85233720055,1,31150
86115920093,1,8475
88597310026,1,21700
88739820014,1,37500
4633720057,1,7450
7776520080,1,2198
13501031000,1,8359.55
25238410051,1,75900
26241820021,1,179380.27
35995530092,1,145000
64166620085,1,48019.07
73574800012,1,814249.13
94494620081,1,8166.89
28421030093,1,7395.99
37292320063,1,102151.11
49419810026,1,138338
67533820091,2,20200
86026520071,1,110450
90116020080,1,18370
10200520093,1,117288.88
26939720014,1,5065.75
37655530095,1,34150
47282320077,1,82160
48416220042,1,77022
61822610085,1,104962.72
67127410097,1,200450
71483190002,1,127854.25
94984520075,1,51700
98895910037,1,45500
15845710057,1,72989
10598720094,1,10795
38617320032,1,18450
34089620040,1,59985
46386920099,1,81000
50929820011,1,42000
73219020046,1,5921.71
38156920026,1,27206.35
49977820018,1,29712.95
55300910055,1,118300
93327720099,1,4877.78
87354110092,2,56800
1699220019,1,48000
7385620041,2,53311.13
7484620039,1,43501.59
67286620083,1,74375.9
75786060000,1,132000
77826410028,1,38151
78722720018,1,74296.35
86503320049,1,244283.25
82043520040,1,42895.19
92559420023,1,94674.16
92701520026,1,214610
23555520044,1,87735.01
37859820019,1,58490
53391710040,2,377295.6
85463720077,1,45295
87207920028,2,86890
45329520043,1,76530
52926320088,1,80491.18
63274110037,1,49262.09
56348720036,1,52431.64
1655320077,2,198506
1892011008,1,58624
10212620075,1,141737.59
13612300090,1,60000
46528110092,1,47318
39649620042,1,100000
41143020069,1,50000
53023720050,1,43500
48746410009,1,10266.27
71758111001,1,82000
72036810083,1,58096.09
93526420021,1,86436.29
34921000,1,11522
19046620088,1,33470
21747710089,1,83300
24762820095,1,39500
32463720035,1,5502.75
53504921005,1,50600
54426220098,1,33568.47
69283720053,1,56813.63
71099110098,1,54312.5
71410720041,1,22639.7
8679410036,1,359832.25
9037230097,1,81000
9807220056,1,161959.71
22590820021,1,53262
73166720064,1,60000
98159720016,2,56878.79
99909710066,1,166768.75
96356520073,1,58927.89
8026510099,1,61000
56193210022,1,28659.66
67792110094,1,31719.43
83166710009,3,4742824.48
87163620030,1,11795.13
87986980002,2,154000
1231220013,1,60234.52
9660320051,1,50000
10333720072,1,6812.93
39135720097,1,24178
41737620061,1,7227
71643920095,1,10200
90942921008,1,87403.37
89228800016,1,49689.38
11158520050,1,129361
30250110031,2,27262.8
44861520029,1,107760
85214410086,2,63000
12557100090,1,38362.5
14413411008,1,56702
47809720019,1,69996.59
64482820097,1,15290
66383810060,1,40953.38
71632020040,1,25000
90993810076,2,150525.68
19026520071,1,87374
35643911000,1,282988.8
57828520038,1,43407.1
77957800050,1,73895
86432030094,1,221000
91299310017,1,163470
99147820014,1,148450
1000700028,1,15800
5723911003,2,95500
5803820064,2,102245
31452720027,1,36749.32
44356920021,1,50539
57819620037,1,71250
58212721004,1,225000
3350910059,1,675084.9
18358910063,1,37440
19886920024,1,58000
43748720032,1,56660.01
84085290000,1,219560
36749420044,1,43250
46663720053,1,30000
43686420025,1,78462.26
54653720068,1,36500
92050810096,2,110900
5368410035,2,257400
10606620086,1,4937
54790031007,1,22920
50648410059,1,10140.65
51115920093,1,8937.92
79115300016,2,119950
85053820091,1,6541
99601520012,1,63750
2172510057,1,63192.8
31174121007,1,45729.38
42016500048,1,50000
53816220013,1,64940
67181320076,1,22500.01
11195530098,1,53460
30528610074,3,106122
51710520019,1,25552.26
59738720035,1,27500
79324110091,1,24706
82193010062,1,30000
7376220003,10,563415.8
26748720038,2,86467.7
48096910035,1,45457.05
49291720063,1,40000
52041810012,1,46500
57359820010,1,74475
74615420038,1,68011.68
80355620084,1,123030
95992030097,1,39500
36674320072,1,55418
53725520088,1,57353
67053820092,1,35530
12586920020,1,99000
32581620035,1,245556.93
50487120033,1,75353.99
75508120050,1,70495
75674910023,1,100350
83001820023,1,2544
18824210030,1,74982.5
35423020097,1,63666
78761820097,1,71550
73288720097,1,64225
94742910062,1,232119
40255420097,1,57878.7
57022320045,1,69370
66993720070,1,16181
77736620080,1,13396.9
28287620016,1,23895.71
32779410017,1,40911.93
36909620046,1,28852.24
51058720035,1,61830
84030620068,1,30000
80758611000,1,259662.6
94831520082,1,50000
5667620032,2,65649
13034210017,1,39389.48
33924620083,1,26706.7
57682720095,1,115322.86
70506620083,1,52198.08
67256920026,1,47850
73773720074,1,72450
5181810055,1,14435
7465821003,2,140419.8
18339210010,1,10466.8
22085920099,1,65294
31502520067,1,7562.39
